title,contents
5·18 기념공원,"이미지 크게보기
5·18 기념공원
분류
인문(문화/예술/역사) > 휴양관광지 > 공원
위치
광주광역시 서구 내방로 152
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
유모차대여여부
문의및안내
관련 홈페이지
상세정보
화장실
이용가능시설
개요
5·18 기념공원은 5·18의 교훈을 올바르게 계승  발전하기 위해 조성된 시민 휴식공간으로  상무대 이전부지 일부를 시민공원부지로 무상양여 받아 공원을 조성하였다. 이곳은 넓이는 20만 4 985㎡로 전통연못과 다양한 수목들이 자리하고 있어 아이들의 자연학습장으로도 널리 활용되고 있기도 하다.

* 기념공원의 시설과 볼거리

5.18 기념공원에는 5·18자료실과 공연·행사시설을 갖춘 5·18기념문화관  시민군조각상·추모공간 등으로 구성된 5·18현황조각 및 추모승화공간  5·18정신을 상징적으로 나타낸 원형 분수공간을 갖춘 대동광장이 있다.5·18민주화운동학생기념탑과 광주학생교육문화회관도 있으며  공원 정상에는 전망대 역할을 하는 3층 누각인 오월대가 있다. 그밖에 사찰 무각사와 잔디광장  산책로 등이 있다.
이용안내
이용시간
시설관람외 단순탐방은 제한없음
쉬는날
연중무휴
유모차대여여부
불가
문의및안내
5·18 기념문화센터 062-376-5197
관련 홈페이지
5·18 기념재단 http://www.518.org
오매광주 http://tour.gwangju.go.kr
상세정보
화장실
있음
이용가능시설
* 건축시설물 - 오월루  전통연못 등 45종  현황조각 및 추모승화공간 등 (학생기념 문화회관)
* 5·18기념문화센터 - 대공연장(802석)  다목적실(285석)  전시실  리셉션홀  소회의실 2동
5.18기념공원 지도
5.18기념공원
500m
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
인터렉티브아트뮤지엄,"이미지 크게보기
인터렉티브아트뮤지엄
분류
인문(문화/예술/역사) > 문화시설 > 미술관/화랑
위치
경기도 가평군 가평읍 호반로 1655
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
관람소요시간
이용요금
이용시간
쉬는날
주차시설
주차요금
수용인원
신용카드가능여부
애완동물가능여부
문의및안내
상세정보
한국어 안내서비스
외국어 안내서비스
개요
※ 코로나바이러스감염증-19 공지사항
※ 내용 : 임시휴관 (2020.02.25 ~ 미정)
→ 코로나바이러스감염증-19 여행정보 변동사항 확인하기

힐링과 휴식의 도시 가평군에 국내 최초의 인터렉티브 아트 전용관인 인터렉티브아트뮤지엄이 개관했다. 국내 유명 작가들이 참여한 인터렉티브 아트는 예술에 최첨단 과학을 접목시켜 다소 어렵게 느껴지는 미술을 신기하고  환상적 경험을 느낄 수 있게 제작된 신 개념의 미술콘텐츠다. 문화예술적 콘텐츠와 입체적 상호작용 체험을 통한 시각적 착시 효과의 멀티미디어를 활용한 오감적 체험을 동시에 경험할 수 있는 전시 공간이다.
이용안내
관람소요시간
1시간
이용요금
성인 - 개인 8 000원 / 단체 6 000원
청소년  군인 - 개인 6 000원 / 단체 4 000원
어린이 - 개인 5 000원 / 단체 4 000원
경로  가평군민  장애인  유공자 - 개인/단체 4 000원
* 단체는 20인 이상 적용  사정에따라 요금변경 가능
* 할인대상은 신분증 및 복지카드 제시
이용시간
10:00~18:30
쉬는날
연중무휴
주차시설
주차 가능
주차요금
무료
수용인원
약 1 000명
신용카드가능여부
가능
애완동물가능여부
불가
문의및안내
070-8899-4251
상세정보
한국어 안내서비스
도슨트 안내
* 문의 070-8899-4251
외국어 안내서비스
도슨트 안내 - 영어  일어  중국어
* 당일 환경에 따라 변경될 수 있으니  방문 전 전화문의 요망
* 문의 070-8899-4251
인터렉티브아트뮤지엄 지도
인터렉티브아트뮤지엄
10km
© NAVER Corp.
일반
지형
위성
확대보기"
청계저수지,"이미지 크게보기
청계저수지
분류
자연 > 자연관광지 > 호수
위치
경기도 포천시 일동면 운악청계로1480번길 45 (일동면) 부근
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
주차시설
애완동물가능여부
문의및안내
상세정보
이용가능시설
화장실
개요
일동면 기산리에서 동쪽으로 3km 정도 떨어진 곳에 청계산이 있고  그 계곡에 자리 잡고 있는 광활한 호수가 청계호이다. 1979년에 완공된 이 호수의 제방길이는 150m  높이는 25.8 m  저수량이 약 100만 톤에 달한다. 서울에서 가까운 거리로 각지의 낚시꾼들과 관광객이 많이 찾고 있다.
이용안내
주차시설
주차 가능
애완동물가능여부
가능
문의및안내
공원녹지팀 031-538-3358
상세정보
이용가능시설
산책로  음식점 등
화장실
있음
청계호수 지도
청계호수
5km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
성남아트센터,"이미지 크게보기
성남아트센터
분류
인문(문화/예술/역사) > 문화시설 > 공연장
위치
경기도 성남시 분당구 성남대로 808
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
규모
관람소요시간
이용요금
이용시간
쉬는날
주차시설
주차요금
신용카드가능여부
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
대관안내
예약안내
개요
2005년 10월 14일 개관한 성남아트센터는 공연  전시예술의 첨단 흐름을 구현함과 동시에 지역밀착형 문화공간을 지향하고 있다. 성남문화재단이 운영하고 있는 성남아트센터는 세 개의 공연장(오페라하우스  콘서트홀  앙상블시어터)과 전시공간(큐브미술관과 갤러리 808  반달갤러리  상설전시장)에서 개관 이후 국내 초연  성남단독  자체 제작기획물  지역 밀착형 프로그램 등 독창적인 문화콘텐츠를 선보이며 성남 문화예술의 중심으로 자리했다. 또한 세계악기전시관  성남미디어센터  중앙공원 야외공연장  책테마파크 등의 다채로운 시설들을 운영하며 시민들에게 친근한 문화쉼터를 제공  일상에 즐거움을 선사하고 있다. 성남을 상징하는 문화브랜드로 주목받은 사랑방문화클럽을 비롯한 다양한 문화예술지원 정책사업  시민  학교  기업 등 지역사회와 함께 하는 성남미디어센터와 아카데미의 창의적인 교육 프로그램들은 시민 누구나 문화예술을 즐기고 문화예술로 소통할 수 있는 기반을 마련하고 있다.
이용안내
규모
대지면적 133 858.40㎡
관람소요시간
시설 및 프로그램별 다름
이용요금
시설 및 프로그램별 다름
이용시간
시설 및 프로그램별 다름
쉬는날
시설 및 프로그램별 다름
주차시설
주차 가능 (옥외 368면  오페라하우스 237면  콘서트홀 112면)
주차요금
기본(최소)40분: 소형 400원 / 대형 800원
초과요금 10분당 : 소형 300원 / 대형 600원
일일요금 : 소형 6 000원 / 대형 12 000원
공연관람객 : 소형 2 000원 / 대형 4 000원 (공연티켓 제시 시 공연시간 포함 5시간 이내)
전시관람객 : 소형 1 000원 / 대형 2 000원 (전시티켓 제시 시 2시간 이내)
장애자  국가유공자  경자동차 50% 감면
신용카드가능여부
가능
애완동물가능여부
불가
문의및안내
성남아트센터 031-783-8000
관련 홈페이지
성남아트센터 http://www.snart.or.kr
상세정보
대관안내
대관시설 - 오페라하우스  콘서트홀  앙상블시어터  갤러리808  큐브미술관  반달갤러리  상설전시장  야외공연장  컨퍼런스홀  뮤즈홀
예약안내
전화/홈페이지/방문 예약가능
성남아트센터 지도
성남아트센터
10km
© NAVER Corp.
일반
지형
위성
확대보기"
충남대학교 정심화국제문화회관,"분류
인문(문화/예술/역사) > 문화시설 > 공연장
위치
대전광역시 유성구 대학로 99 (궁동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용요금
이용시간
쉬는날
주차시설
주차요금
수용인원
신용카드가능여부
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
사업내용
대관안내
개요
충남대학교에 들어서면 정문을 지나자마자 오른쪽에 독특한 이름의 대형 건물이 있다. '정심화 국제문화회관’은 정심화홀  백마홀  대덕홀이 있다. ‘정심화'는 지난 1990년 김밥을 팔아서 평생 모은 50억원대의 재산을 학교발전을 위하여 충남대학교에 기증한 고 이복순 여사의 법명이다. 故정심화 할머니의 뜻을 담은 이름의 정심화국제회관을 건립하게 되었다. 건설 도중 어려움도 많았지만 주변의 도움으로 2000년에 완공되었다. 정심화홀은 공연  음악회  대규모 행사 등에 사용되고 있고  백마홀과 대덕홀은 학술발표나 세미나 등을 할 때 이용한다. 또한  회관 주변에 200여 면의 주차시설까지 완비되어 있어 이용하기에 편리하다.
이용안내
이용요금
공연에 따라 다름
이용시간
공연에 따라 다름
쉬는날
월요일  2 4째 토요일/일요일  공휴일
주차시설
주차 가능
주차요금
[입장권 발행하는 행사/공연] 입장권을 무료 주차권으로 사용
[입장권 발행하지 않는 행사] 무료 주차권 배부
수용인원
정심화홀 1 817석 / 백마홀 450석 / 대덕홀 180석
신용카드가능여부
가능
애완동물가능여부
불가
문의및안내
정심화국제문화회관 042-821-8080 1
관련 홈페이지
정심화국제문화회관 http://jsh.cnu.ac.kr
상세정보
사업내용
공연  음악회  대규모 행사
대관안내
정심화홀  백마홀  대덕홀 대관 가능
문의 : 042-821-8080
충남대학교 정심화국제문화회관 지도
충남대학교 정심화국제문화회관
10km
© NAVER Corp.
일반
지형
위성
확대보기"
덕항산,"덕항산
분류
자연 > 자연관광지 > 산
위치
강원도 삼척시 신기면 대기리
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
문의및안내
관련 홈페이지
상세정보
입산통제 기간
등산로
개요
환선굴이 있는 산이며  이 덕항산 일대가 대이동굴지대로 천연기념물로 지정되어 있다. 신기면 대이리 군립 공원내에 위치하고 있으며 산중턱에는 지하 금강산이라 불리우는 동양최대의 동굴인 환선굴이 자리잡고 있다. 봉우리마다 독특한 멋을 한껏 뽐내며 산세가 아늑하기는 “여인의 품”과 같아 입구에 들어서는 순간 포근함을 느낄 수 있는 산이다. 기암괴석으로 이루어 진 병풍암이 동남으로 펼쳐지는 아름다운 산으로 주변에는 너와집  굴피집  통방아 등 많은 민속유물이 자연 그대로 보존되어 있어 등산객의 발길이 끊이지 않는다.

[산림청이 선정한 야생화 100대 명소]
강원도 덕항산(1072.9m)은 해발 1 000m 이상의 산지로는 남한에서 가장 넓은 면적의 노출된 석회암벽이 분포하는 석회암지대 중 하나이다. 행정구역상으로는 삼척시와 태백시에 걸쳐 있으며 백두대간의 줄기로서 북으로 청옥산과 두타산이  남으로는 함백산과 태백산과 같은 아고산에 해당하는 산지와 연결되어 있다. 덕항산 일대는 특산식물 및 희귀식물들이 다수가 분포하며  여러 북방계 식물의 남방한계가 되는 곳으로 식물지리학적으로 중요한 곳으로 알려져 있다. 6월 덕항산에서 쉽게 관찰할 수 있는 야생화로는 환선굴로 올라가는 구간의 석회암지대에는 참작약  가는대나물  산새콩  벌깨풀  솜방망이 등을 관찰 할 수 있으며  골말~지암재 구간에는 백리향  터리풀  하늘말나리  초롱꽃 등을 관찰 할 수 있다.
이용안내
문의및안내
대이동굴관리사무소 033-541-9266
관련 홈페이지
삼척 문화관광 http://www.samcheok.go.kr/tour.web
상세정보
입산통제 기간
산불예방  자연경관유지  자연환경보전 및 그 밖에 산림보호를 위하여 입산통제 지정
봄철 : 02.15 ∼ 05.15.
가을철 : 11.01 ∼ 12.15
※ 사정에 따라 연장될 수도 있음
등산로
골말 -(0.5km)- 동산고멩이 -(0.5km)- 장암목 -(1km)- 쉼터 -(0.4km)- 덕항산 -(1.4km)- 지각산 -(1.6km)- 헬기장 -(0.45km)- 장암재 -(0.8km)- 약수터(제1 2전망대) -(1.1km)- 환선굴
덕항산 지도
덕항산
10km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
초의선사 유적지,"이미지 크게보기
초의선사 유적지
분류
인문(문화/예술/역사) > 역사관광지 > 유적지/사적지
위치
전라남도 무안군 삼향읍 초의길 30
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
주차시설
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
이용가능시설
화장실
개요
* 초의 장의순 대선사를 기리는 곳  초의선사 유적지 *

초의(장의순) 대선사의 출생지인 삼향면 왕산리 봉수산 자락에 그 분의 높은 정신을 기리고 추모의 장을 마련하였다. 초의선사의 생가가 위치한 이곳에 생가복원  추모각  추모비  유물전시관  다도관 등을 건립하고 있다.

* 초의선사 의순에 대하여 *

초의선사는 조선 정조10년(1786) 에 우리군 삼향면 왕산리에서 태어나 15세에 출가한 후 해남 대둔사 일지암에서 40여 년간 수행하면서 선 사상과 차에 관한 저술에 몰두하여 큰 족적을 남기신 분이다. 특히 당시 침체된 불교계에 새로운 선풍을 일으킨 대선사이자 명맥만 유지해 오던 한국 다도를 중흥시킨 다성으로서 지금까지 추앙을 받고 있으며 시  서  화에 능통하여 5절이라 일컬어지고 있다. 초의선사는 다산 정약용선생과 추사 김정희 선생 등 당대 최고의 거유 석학들과 깊은 교류를 통하여 도교는 물론 유교 등 범서에도 능통한 분이었다. 1866년 80세에 입적하였으며  저서로는 《초의집(草衣集)》《선문사변만어(禪門四辨漫語)》 《이선내의(二禪來義)》가 있다. 1828년 지리산 칠불암에 머물면서 지은 차서(茶書)인 《다신전(茶神傳)》이 있다. 다신전의 내용은 찻잎따기  차만들기  차의 식별법  차의 보관  물을 끓이는 법  차를 끓이는 법  차를 마시는 법  차의 향기  차의 색 등 20여 가지 목차로 상세하게 다룬 책이다.
이용안내
주차시설
있음
애완동물가능여부
불가
문의및안내
061-450-5463
관련 홈페이지
http://tour.muan.go.kr
상세정보
이용가능시설
생가  추모각  유물전시관  다도관
화장실
있음
초의선사 유적지 지도
초의선사 유적지
300m
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
아라마루 전망대(아라폭포),"이미지 크게보기
아라마루 전망대(아라폭포)
분류
인문(문화/예술/역사) > 건축/조형물 > 기념탑/기념비/전망대
위치
인천광역시 계양구 아라로 228
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
문의및안내
관련 홈페이지
개요
아라마루는 아라뱃길 구간 중 가장 높은 곳인 계양산 협곡구간에 위치한 원형 모양의 전망대이다. 유리로 되어 있는 바닥 아래로 아라뱃길이 내려다보이며  야간에는 난간과 바닥의 반짝이는 조명이 아름다운 분위기를 연출한다. 아라마루는 아라뱃길 구간 중 가장 전망이 좋은 곳으로 주운 수로 경관을 볼 수 있으며  가을 정취를 느끼기에 매우 좋은 곳이다.

아라폭포는 계양산 협곡의 자형을 이용해 수직력 경관을 연출해내는 상부 폭 40m  하부 폭 150m  높이 45m의 거대한 인공폭포로 저수용량 800ton  펌프는 4대로 구성 운영되고 있다. 아라폭포는 계양산 협곡의 지형을 이용해 수직적 경관을 연출해 내는 국내 최대의 인공폭포이다. 아라폭포의 수변 산책길은 인공폭포까지 계단으로 이어져 있어 6개 폭포의 다양한 모습과 그 장대함을 바로 옆에서 느낄 수 있으며  조명으로 단장한 야간에도 색다른 모습의 폭포를 만날 수 있다.
이용안내
이용시간
* 아라폭포
월~금
11:30~12:30
13:30~14:30
15:30~16:30
17:00~18:00

토~일
11:30~12:30
13:30~14:30
15:30~16:30
17:00~18:00
18:30~19:30
문의및안내
1899-3650
관련 홈페이지
https://www.gyeyang.go.kr/open_content/tour/
아라마루 전망대(아라폭포) 지도
아라마루 전망대(아라폭포)
10km
© NAVER Corp.
일반
지형
위성
확대보기"
조양문,"조양문
분류
인문(문화/예술/역사) > 역사관광지 > 문
위치
충청남도 홍성군 홍성읍 아문길 27 (홍성읍)
출처원문보기
대한민국구석구석 원문보기
개요
조양문은 홍주성의 동문이며 홍성군의 관문으로 고종조에 목사 한응필이 홍주성을 석성으로 개축하고 동서남북의 문루도 다시 세웠다. 동문은 조양문 서문은 경의문 북문은 망화문이라 하는데  대원군이 친필로 하사하였으며 남문은 문루가 없는 홍예문이었다. 북문은 역대 목사들이 문루에서 사형수의 처형을 감시하기도 하였는데  동학운동(1894) 때는 수백 명의 동학군이 여기에서 처형되었다. 고종 광무 10년(1906) 항일의병이 일어나 일본군과 홍주성에서 치열한 전투가 벌어졌는데 그 때의 흔적이 조양문 곳곳에 보인다. 일본인들에 의하여 서문과 북문은 파괴되어 없어지고 조양문 또한 파괴되었으나 부분적인 보수로 퇴락되었던 것을 1975년 문루를 해체 복원하여 옛 모습을 찾게 되었다.
이용안내
문의및안내
041-630-1688
관련 홈페이지
http://tour.hongseong.go.kr
상세정보
조양문 지도
조양문
100m
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
어진박물관,"이미지 크게보기
어진박물관
분류
인문(문화/예술/역사) > 문화시설 > 박물관
위치
전라북도 전주시 완산구 태조로 44 (풍남동3가)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용요금
이용시간
쉬는날
주차시설
신용카드가능여부
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
한국어 안내서비스
외국어 안내서비스
개요
2010년 11월 6일에 개관한 어진박물관은 전주의 새로운 관광자원으로서 경기전과 태조어진을 중심으로 다양하고 격조 높은 전시를 통해 찬란한 조선왕실 문화유산의 보존ㆍ관리 및 선양의 중심지이다. 어진박물관은 지상 1층  지하 1층  건축 연면적 1 193.71㎡의 규모이며  지상 1층은 태조어진과 새로 모사한 6분의 어진(세종  영조  정조  철종  고종  순종)이 전시되는 공간이다. 또한 전시공간인 역사실과 가마실  기획전시실이 있으며  휴게공간과 박물관 업무 및 관리를 위한 사무실  유물의 보관을 위한 시설인 수장고로 조성되어 있다. 가마실은 태조어진을 봉안할 때 사용하던 향정  신연  채여  가교 등 우리나라에서 유일하게 보존하고 있는 가마를 전시하게 되고 역사실은 경기전  조경묘와 관련된 유물 그리고 건축·제례 관련 고문서 제기 등 80여 점의 유물이 전시된다. 개관 이후 어진박물관은 조선왕실문화의 전시공간으로서 뿐만 아니라 전주시민들에게 문화의 갈증을 해소할 수 있는 문화의 중심지로 자리매김하기 위해 품격 있는 문화행사를 지속적으로 유치·추진할 계획이다.

* 어진박물관  1종 전문박물관으로 등록 *

전주 경기전에 자리 잡은 어진박물관이 1종 전문박물관으로 등록되었다. 1종 전문박물관으로 등록하기 위해서는 전시실 100㎡ 이상  유물 100점 이상  수장고  사무실 또는 연구실 중 1개 시설  자료실 도서실 강당 중 1개 시설  화재 및 도난방지시설  온습도 조절장치가 구비되어야 한다. 어진박물관은 이를 계기로 경기전의 제례를 체험해 보는 ‘경기전 분향례 체험’과 소장 유물을 다양한 재료로 만들어 보는 ‘경기전 소장 유물 만들기’  태조 어진을 전통적 어진 제작 기법으로 만들어보는 ‘도전 어진화사’ 등의 체험 행사와 경기전의 대표적인 유적지를 탐방하는 답사 프로그램과 경기전을 지키고 관리해온 참봉들의 일상을 체험하는 ‘경기전 참봉체험’도 운영한다.
이용안내
이용요금
[경기전 관람료]
개인 - 어른 3 000원 / 청소년  군인 2 000원 / 어린이 1 000원
단체 - 어른 2 500원 / 청소년  군인 1 500원 / 어린이 500원
* 전주시민
개인 - 어른 1 000원 / 청소년  군인 1 000원 / 어린이 500원
단체 - 어른 800원 / 청소년  군인 600원 / 어린이 300원
※ 어진박물관 별도 관람료 없음
※ 무료관람일 :1월 1일  추석  설날  3·1절  광복절  문화가 있는날(매월 마지막주 수요일)
※ 관람료 면제대상(외국인제외)
- 만 6세 이하의 취학 전 아동  만 65세 이상의 신분증을 소지한 사람  국가유공자증 및 장애인등록증을 소지한 사람
이용시간
09:00 ~ 18:00 (6월~8월 마감 20:00 / 11월~2월 18:00 마감)
쉬는날
1월 1일
주차시설
주차 가능(인근 공영주차장 이용)
신용카드가능여부
가능
애완동물가능여부
불가
문의및안내
063-231-0090
관련 홈페이지
http://www.eojinmuseum.org
상세정보
한국어 안내서비스
15:00(매일 1회) / 20분
* 박물관 사정에 따라 변경될수 있습니다.
* 자세한 사항은 홈페이지 참고
외국어 안내서비스
일본어(화요일/2회)  영어(금요일/2회)
* 박물관 사정에 따라 변경될수 있습니다.
* 외국어 전시해설은 외국인 관람객에 한함.
* 자세한 사항은 홈페이지 참고
어진박물관 지도
어진박물관
10km
© NAVER Corp.
일반
지형
위성
확대보기"
봉길대왕암해변,"봉길대왕암해변
분류
자연 > 자연관광지 > 해수욕장
위치
경상북도 경주시 양북면 봉길해안길
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
쉬는날
주차시설
문의및안내
관련 홈페이지
상세정보
이용가능시설
화장실
개요
경주시에서 동쪽으로 32km 떨어진 대종천 하구에 자리한 봉길해수욕장은 백사장 길이 500m  폭 40m로 개장시 평균 수온은 섭씨 22도 가량 된다. 앞에는 신라 문무대왕의 해중릉인 대왕암이 있으며  가까운 곳에 감은사  이견대  기림사  선무도의 본산 골굴사  고유섭 시비  용연 등의 알려진 명소가 많다. 경주 관광 후 해수욕을 즐길 수 있다.

* 백사장 : 길이 0.8㎞  폭 20∼60ｍ
이용안내
쉬는날
연중무휴
주차시설
있음
문의및안내
054-779-6329
관련 홈페이지
http://gyeongju.go.kr/tour
상세정보
이용가능시설
음식점  매점  샤워장  음수대  탈의실 등
화장실
있음
봉길해수욕장 지도
봉길해수욕장
10km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
장흥 키조개마을,"이미지 크게보기
장흥 키조개마을
분류
인문(문화/예술/역사) > 체험관광지 > 농.산.어촌 체험
위치
전라남도 장흥군 안양면 수문용곡로 107
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
주차시설
체험안내
문의및안내
관련 홈페이지
상세정보
화장실
이용가능시설
내국인 예약안내
개요
키조개마을은 장흥의 연안 중에서 유일하게 해수욕장을 가진 곳일 뿐만 아니라 전국의 서남해안에서 갯벌보전지구로 지정될 만큼 바다생태계가 우수한 수문연안과 여다지 갯벌  철쭉으로 유명한 삼비산 등 무한한 관광자원이 산재되어 있다.매년 5월 수문항에서는 장흥키조개축제가 열려 군민열린음악회 및 초청가수공연  모듬북난타공연  종려거리 건강달리기 대회  참가자 즉석노래자랑 등 다양한 부대행사와 함께 5일간 개최되고 있다.주요 특산물로는 어머니 품같이 포근한 득량만 청정해역에서 생산되는 키조개  피조개  새조개  바지락과 특용작물로는 쪽파  감자  벌꿀 등이 있다. 특히  키조개는 단백질이 많은 저칼로리 식품으로 필수 아미노산과 철분이 많고 동맥경화와 빈혈예방에 좋아 높은 가격으로 일본에 수출을 하며 수산자원 보전지구로 지정된 우리마을의 청정해역과 바다생태계의 보고인 넓은 갯벌은 키조개 생산의 최적지이다.
이용안내
주차시설
주차 가능
체험안내
다슬기 잡기  갯벌놀이  키조개까기체험  바지락캐기 등
※ 체험은 계절 및 마을 사정에 따라 변동 가능
문의및안내
061-862-6644
관련 홈페이지
http://key.invil.org
상세정보
화장실
있음
이용가능시설
생태체험장  숙박시설
내국인 예약안내
예약제로 운영되니 방문 전 사전예약
키조개정보화마을 지도
키조개정보화마을
500m
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
갈산근린공원,"이미지 크게보기
갈산근린공원
분류
인문(문화/예술/역사) > 휴양관광지 > 공원
위치
서울 양천구 신정동 162-56
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
쉬는날
주차시설
문의및안내
관련 홈페이지
상세정보
등산로
관광코스안내
이용가능시설
화장실
개요
대체로 산세가 둥근 양천구의 다른 산들과는 달리 갈산은 동쪽 부분이 벼랑처럼 깍인 절경을 뽐낸다. 안양천의 오랜 침식작용으로 산 정상이 칼날처럼 변한 것으로 '칼산'이라는 이름으로 불리다가 '갈산'으로 순화되었다. 갈산 입구에는 어린이교통공원이 들어서 있고  중턱에는 중심광장과 산책로 등의 쉼터 그리고 정상에는 전망대가 있어 양천을 한눈에 감상할 수 있다. 갈산 정상에는 '갈산정'과 함께 그 옆으로 우리나라 최초의 '대삼각본점'이 설치되어 있다. 이 삼각점은 모든 측량의 기준이 되는 중요한 국가시설물로 1910년 6월 우리나라 최초로 토지조사 사업을 위해 설치한 측량기준점으로 서울시 미래유산으로 지정된 양천구의 중요한 문화유산이다.
이용안내
쉬는날
연중개방
주차시설
있음
문의및안내
양천구청 공원녹지과 02-2620-3576
관련 홈페이지
http://www.yangcheon.go.kr/
상세정보
등산로
정상 전망대까지 이어지는 700m 자연산책코스는 저녁 11시까지 즐길수 있다 등산로 중턱에 있는 메타세콰이어숲길은 걷고싶은 명소중의 하나이다.
관광코스안내
3코스  안양천(신정교-오금교)-어린이교통공원-갈산도서관-갈산근린공원-향림사-계남공원
이용가능시설
체험학습장  갈산정(정상)  교통교육관 및 전시물  교통안전교육 체험장  어린이놀이터  멀티코트장  중심광장  전망대  산책로  각종 운동시설 등
화장실
있음
갈산공원 지도
갈산공원
5km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
부산 스마트시티 전시관,"이미지 크게보기
부산 스마트시티 전시관
분류
인문(문화/예술/역사) > 문화시설 > 전시관
위치
부산광역시 해운대구 센텀동로 41 부산정보산업진흥원 2층
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
규모
관람소요시간
이용요금
이용시간
쉬는날
주차시설
주차요금
수용인원
유모차대여여부
신용카드가능여부
애완동물가능여부
문의및안내
관련 홈페이지
개요
부산 스마트시티 체험관은 부산시가 추진하고 있는 부산의 스마트시티 서비스를 국내외에 소개하고 체험관 내에서 직접 체험할 수 있는 전시체험 공간입니다. 부산 스마트시티 체험관에는 ‘스마트시티 통합정보모니터링‘  ‘스마트가로등‘  ‘스쿨존 보행안전 서비스‘ 등 다양한 체험 서비스가 구성되어 있으며  이는 현재 부산에서 실현되고 있는 스마트시티 서비스로 스마트시티로 변화하고 있는 부산을 체감할 수 있습니다.
이용안내
규모
약 200m² (60평 규모)
관람소요시간
약 1시간
이용요금
무료
이용시간
평일 10:00 ~ 18:00
쉬는날
주말 및 법정공휴일 휴무
주차시설
있음
주차요금
주차지원가능 (단  부산정보산업진흥원 주차장 만차시 지원불가  주변사설유료주차장 이용)
수용인원
1회 관람 적정인원 최대 20명(협의 가능)
유모차대여여부
불가
신용카드가능여부
불가
애완동물가능여부
불가
문의및안내
051-749-9491
관련 홈페이지
http://www.k-smartcity.kr/
부산 스마트시티 전시관 지도
부산 스마트시티 전시관
10km
© NAVER Corp.
일반
지형
위성
확대보기"
염전해변,"이미지 크게보기
염전해변
분류
자연 > 자연관광지 > 해수욕장
위치
강원도 강릉시 강동면 염전길 171
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
쉬는날
주차시설
문의및안내
관련 홈페이지
상세정보
입 장 료
이용가능시설
개요
강동면 안인2리에 있으며 길이 500m  25 000㎡의 백사장이 있는 간이해변이다. 1960년대까지 영동화력발전소 아래에 염전이 있었다 하며 군선강을 끼고 있어 바닷물과 민물이 교차하는 곳에 날마다 낚시 애호가들로 성시를 이루고 있다. 봄에는 눈(雪) 녹은 물을 따라 떼 지어 바다에서 민물로 올라오는 숭어를 낚기 위해 닐대를 던져 팔뚝만한 고기를 끌어올리는 스릴을 만끽할 수 있다. 숭어철이 지나면 학꽁치들이 무리지어 올라와 낚시 애호가들이 다른 곳으로 이동을 못하게 한다. 또한 겨울에는 감성돔 잡는 맛도 일품이다. 철따라 잡히는 고기 이외에 가자미  노래미(놀래기)등이 긴 방파제를 끼고 연중 잡히며 미끼는 갯지렁이를 많이 쓴다. 바위 틈새의 작은 게를 잡는 맛도 재미있다. 주위에는 광어양식장이 많이 있다.
이용안내
쉬는날
연중개방
주차시설
주차가능
문의및안내
033-640-5422
관련 홈페이지
https://www.gn.go.kr/tour/index.do
상세정보
입 장 료
무료
이용가능시설
화장실  샤워장  탈의실  주차장  휴게실 등
염전해변 지도
염전해변
5km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
